2021-06-29 08:21:00,b'RT @AliFilmy: NewVideo \n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\nhttps://t.co/CQwc1q9iD5\n\n#Pathan #JohnAbraham Look Viral First Time? #Deepikapadukon Rest? Entry Scenes Complet\xe2\x80\xa6'
2021-06-29 08:20:57,"b'RT @News18Movies: #JaanKumarSanu Loses 22 Kilos, Credits #EijazKhan, #SidharthShukla for His Transformation\n\nhttps://t.co/SyrLmuaX8u'"
2021-06-29 08:20:54,"b""RT @BeastMovieOffI: RedHot Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do shor\xe2\x80\xa6"""
2021-06-29 08:20:49,b'RT @bishnoiaji: CONFIRMED !!!\n\nSRK and Atlee are working together. \n\n@pooja_dadlani shared this on her Instagram story. \n\nThank you Pooja M\xe2\x80\xa6'
2021-06-29 08:20:35,"b'RT @SidsEndeavours: Every fanboys and fangirls story! We can relate just by seeing him through our screen, imagine getting to meet him\xf0\x9f\x98\x8d\xe2\x9d\xa4\xef\xb8\x8f\n#\xe2\x80\xa6'"
2021-06-29 08:20:32,"b'RT @AagKaDevta: Bollywood ka Naam Remakewood kar do..\n\nSHAME on Akshay kumar,Salman khan and aamir khan for doing Remakes in thier good pha\xe2\x80\xa6'"
2021-06-29 08:20:31,b'RT @LMKMovieManiac: The #SRK - #Atlee film could see the musical collaboration of quite a few top composers (including top-guns from Tamil)\xe2\x80\xa6'
2021-06-29 08:20:30,b'RT @Fighter___SRK: SRK-Atlee mass loading..\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5 https://t.co/E3TrOGZMat'
2021-06-29 08:20:30,"b'RT @teamsrkkarnatak: After successful event, Our Members from Bangalore celebrating #29GoldenYearsOfSRK.\n\n@iamsrk @iamsrkclub @RedChilliesE\xe2\x80\xa6'"
2021-06-29 08:20:27,"b""RT @sarathvijay967: RedHot Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do shor\xe2\x80\xa6"""
2021-06-29 08:20:26,b'RT @sid_unity: Who joined Twitter for only \n@sidharth_shukla ?\n\nComment with tag \n\n1 Month Of BrokenButBeautiful3'
2021-06-29 08:20:22,"b'According to reports, the makers of #Pathan are set to rope in four #action directors to design stylised sequences\xe2\x80\xa6 https://t.co/fJKV9o03dz'"
2021-06-29 08:20:22,b'Atlee - Srk blast coming soon. Both are shooting for a announcement teaser. \xf0\x9f\x93\xa2 https://t.co/kmAoy8LV64'
2021-06-29 08:20:16,b'@iamsrk @Fighter___SRK We Love Shah Ruhk Khan you are the best \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\xa6 https://t.co/VYcNBpY7zY'
2021-06-29 08:20:09,"b""RT @MahaSRK1: jab bhi tv pe Shah Rukh Khan ki film lagti ya song, the people around me stare at me like i am SRK's wife."""
2021-06-29 08:20:09,"b""@VivekSrkian33 Lmao think about srk's flop era. Justin isn't a criminal. I'll stan him till my last breath. Why are\xe2\x80\xa6 https://t.co/lVza41L5lL"""
2021-06-29 08:20:07,b'@auwhsinat I saw this painter guy who looks like srk too \xf0\x9f\xa5\xba'
2021-06-29 08:20:06,b'RT @SRKHydFans: The biggest HINT or Confirmation we were waiting for about famous Director @Atlee_dir working with Shah Rukh Khan.\n\nRT if y\xe2\x80\xa6'
2021-06-29 08:20:04,b'RT @Sajed4SRK: #Atlee - #SRK project is on \xf0\x9f\x98\x8d https://t.co/CW3fbIXyJI'
2021-06-29 08:20:04,"b'RT @LtColAnilDuhoon: If @narendramodi was not enough to shame defence forces, here he is icing on the cake. Doing advertisements in Uniform\xe2\x80\xa6'"
2021-06-29 08:19:52,"b""RT @BeastMovieOffI: RedHot Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do shor\xe2\x80\xa6"""
2021-06-29 08:19:51,"b""RT @BeastMovieOffI: RedHot Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do shor\xe2\x80\xa6"""
2021-06-29 08:19:49,b'RT @AliFilmy: NewVideo \n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\nhttps://t.co/CQwc1q9iD5\n\n#Pathan #JohnAbraham Look Viral First Time? #Deepikapadukon Rest? Entry Scenes Complet\xe2\x80\xa6'
2021-06-29 08:19:49,"b'@Sarmadsalmanfan Salman, Aamir and SRK are my top 3 favorite actors'"
2021-06-29 08:19:48,b'RT @VaibhavMPatil13: Good Morning \n       #ShahRukhKhan sir \xe2\x9d\xa4 https://t.co/XFX7JLXXQ6'
2021-06-29 08:19:47,b'RT @LMKMovieManiac: The #SRK - #Atlee film could see the musical collaboration of quite a few top composers (including top-guns from Tamil)\xe2\x80\xa6'
2021-06-29 08:19:44,"b'RT @LtColAnilDuhoon: If @narendramodi was not enough to shame defence forces, here he is icing on the cake. Doing advertisements in Uniform\xe2\x80\xa6'"
2021-06-29 08:19:43,"b'RT @trollsrkhaters5: ""There\'s only one Religion in the world - HARDWORK""\n#SRK #ShahRukhKhan https://t.co/YhXshW8xIE'"
2021-06-29 08:19:42,b'RT @shanks0_0: Srk-atlee collaboration will be fireworks\nWill break each and every existing box office records\nMost promising and awaited m\xe2\x80\xa6'
2021-06-29 08:19:40,b'@Old_Abdul @TooMuchKrish @DseDevdas @DECKONS709 Abdul  from 1994 Salman holds 12 2cr +ff and srk 9 and aamir 7 https://t.co/GcJILIBiG7'
2021-06-29 08:19:33,b'RT @SRKHydFans: The biggest HINT or Confirmation we were waiting for about famous Director @Atlee_dir working with Shah Rukh Khan.\n\nRT if y\xe2\x80\xa6'
2021-06-29 08:19:25,b'RT @SRKHydFans: The biggest HINT or Confirmation we were waiting for about famous Director @Atlee_dir working with Shah Rukh Khan.\n\nRT if y\xe2\x80\xa6'
2021-06-29 08:19:24,"b'RT @LtColAnilDuhoon: If @narendramodi was not enough to shame defence forces, here he is icing on the cake. Doing advertisements in Uniform\xe2\x80\xa6'"
2021-06-29 08:19:23,b'@bishnoiaji @pooja_dadlani @iamsrk @Atlee_dir Who is she?\n#Pathan'
2021-06-29 08:19:22,b'RT @Itz_SrkFan: @iamsrk_brk Situation nowadays.\n\nSRK fans kya south neutral baja the hai inki\xf0\x9f\x98\xb9 https://t.co/F9nMQmMXwN'
2021-06-29 08:19:20,b'RT @iamSRKsYoddha1: Announcement with short promo loading\n\n#SRK #Atlee #Nayanthara \n@iamSRK @Atlee_dir @NayantharaU https://t.co/dd7HDu2GAZ'
2021-06-29 08:19:18,b'I HAVE MADE THIS FRIEND AND HES SO FKN HANDSOME MAN LITERALLY FKN LOOKS LIKE SRK THIS IS SO TOUGH FOR ME'
2021-06-29 08:19:13,"b'RT @LtColAnilDuhoon: If @narendramodi was not enough to shame defence forces, here he is icing on the cake. Doing advertisements in Uniform\xe2\x80\xa6'"
2021-06-29 08:19:13,b'RT @himani_typo: That bich @jojome_ was saying shit against Sid .. n you all r defending like really .. you allow people saying shit coz th\xe2\x80\xa6'
2021-06-29 08:19:11,"b""RT @BeastMovieOffI: RedHot Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do shor\xe2\x80\xa6"""
2021-06-29 08:19:10,b'RT @bluntvikas2: Don\xe2\x80\x99t give him footage .. https://t.co/qstFijF0Pq'
2021-06-29 08:19:05,b'The biggest HINT or Confirmation we were waiting for about famous Director @Atlee_dir working with Shah Rukh Khan.\xe2\x80\xa6 https://t.co/CrbezL7m5v'
2021-06-29 08:19:04,"b'RT @iamsrk_brk: Kal subha Salman Fans aur Akshay Fans ka gathbandhan hua, raat hote hote SRK South Fans ne inko Don vs Jaan-E-Mann ke acche\xe2\x80\xa6'"
2021-06-29 08:19:01,"b""RT @muskaan1212: I don't want even a single sidheart under his comment section, not even one!! https://t.co/tECW2HwvVF"""
2021-06-29 08:18:44,"b'SRK - Atlee movie going to be announced first , meanwhile pathan https://t.co/QUjPXneUVV'"
2021-06-29 08:18:39,"b'RT @ZoomTV: ""Sometimes you make list of things to do and land up doing nothing, "" wrote @sidharth_shukla \n\nhttps://t.co/aGMocBQJkQ'"
2021-06-29 08:18:34,b'@BrahmanKaCh0ra srk fan ille poda nanba chuste loda'
2021-06-29 08:18:33,"b'@anirudh_ssrk @Sarmadsalmanfan Hard to choose, but probably Salman Khan\nI like all 3 Khans (Salman Aamir and SRK) a\xe2\x80\xa6 https://t.co/JOb1w7hlT3'"
2021-06-29 08:18:33,b'RT @Karthikravivarm: #SRK - #Atlee - #ARRahman - #Nayanthara \n\nBuzz:- Rockstar #Anirudh going to sing one song in the film... https://t.co/\xe2\x80\xa6'
2021-06-29 08:18:31,"b""SRK is planning to announce all the movie's together with motion posters or teasers maybe ..\n\n#Pathan . #Atlee 's n\xe2\x80\xa6 https://t.co/0dK67breg2"""
2021-06-29 08:18:26,"b""RT @BeastMovieOffI: RedHot Buzz : King khan #SRK in #Thalapathy @actorvijay 's #Beast ! It will be a short cameo, while #Vijay will do shor\xe2\x80\xa6"""
2021-06-29 08:18:19,"b""RT @SSRSpeaks: No Qs of outsider n insider now!This hypocrite was aftr SSR's projects like eagle,had insulted SSR on stage along wid srk n\xe2\x80\xa6"""
2021-06-29 08:18:18,"b'RT @ShahmeerSrkian: #SRK On the sets of #Atlee,s Project First Look Test . \xe2\x9c\x94\xef\xb8\x8f'"
2021-06-29 08:18:13,"b'RT @LtColAnilDuhoon: If @narendramodi was not enough to shame defence forces, here he is icing on the cake. Doing advertisements in Uniform\xe2\x80\xa6'"
2021-06-29 08:18:03,b'@KingShivaSRK Abhi #Shahidkapoor Karna Kar Raha H Shivaji Biopic kar raha h Both film go over 500 Cr\nJersey Bhi 200\xe2\x80\xa6 https://t.co/0LfnEi6H63'
2021-06-29 08:17:51,"b'RT @ShahmeerSrkian: #SRK On the sets of #Atlee,s Project First Look Test . \xe2\x9c\x94\xef\xb8\x8f'"
2021-06-29 08:17:50,"b""RT @MahaSRK1: What a delightful day!! Atlee mass is on the way. @iamsrk CAN'T WAIT!!! https://t.co/prFiu1r6gs"""
